id,mean_cc_gain,mean_cross_gain,mean_snr_power,zone,model
114,2.0637672167434014,1.7717247799223255,1.146862270485162,ablation,07_retrained_combined200
46,1.9362194716883123,1.789543843722869,0.9238758062831323,ablation,07_retrained_combined200
19,1.942453622232889,1.2448235737020024,0.9393279732100412,ablation,07_retrained_combined200
37,2.0074594635565655,1.378594564567121,1.2102333119031448,ablation,07_retrained_combined200
65,2.070728640953212,1.3542720026791766,1.131758835959381,ablation,07_retrained_combined200
62,1.8535160793307828,1.066423642849757,0.9337642743637824,ablation,07_retrained_combined200
97,1.8137833374535752,1.5558127064295666,0.7873971727335963,ablation,07_retrained_combined200
0,1.9751223658272603,2.6220534407897507,1.158204359725126,ablation,07_retrained_combined200
79,1.938589272139192,1.5738081272539433,1.1273504067819196,ablation,07_retrained_combined200
12,1.8341269322356548,1.118722328251016,0.8841029680735476,ablation,07_retrained_combined200
99,1.693340417924336,1.4414800437240791,0.9299823905902593,ablation,07_retrained_combined200
21,1.9766551093499314,1.4448093931740682,1.0929937253971362,ablation,07_retrained_combined200
112,1.7699993129805534,1.1510650743086235,0.9607419150126156,ablation,07_retrained_combined200
67,1.7640478516230638,1.1939563928825077,1.1623149791367795,ablation,07_retrained_combined200
113,2.1365028866578344,1.4394679357479667,1.0996945138771899,ablation,07_retrained_combined200
55,1.8500830033028837,2.007522824090637,1.1718176477954614,ablation,07_retrained_combined200
49,1.9225823048165467,1.7187765222507976,1.1055239403359434,ablation,07_retrained_combined200
77,1.6846851764155233,1.1256506869187397,0.9056276363225392,ablation,07_retrained_combined200
101,1.8227671588572243,1.427722025987803,1.0273083572745885,ablation,07_retrained_combined200
50,1.7067503401036617,1.4784752600749138,1.0534877497435566,ablation,07_retrained_combined200
27,1.8791148288649822,1.40925041530726,1.044508778209628,ablation,07_retrained_combined200
87,2.014243872632019,1.6106499405443706,0.7790203159793603,ablation,07_retrained_combined200
98,1.7746009955696391,1.4208840873707442,0.736400863927798,ablation,07_retrained_combined200
28,2.0214410681749166,1.470418158493217,0.9152564413740386,ablation,07_retrained_combined200
29,1.8652620340819923,0.8763275443104258,1.0072216578451996,ablation,07_retrained_combined200
71,1.7822988033085436,1.210058315772786,1.0371938002889662,ablation,07_retrained_combined200
69,1.988807180318389,1.2302313397445572,1.7763718883595736,ablation,07_retrained_combined200
116,1.9898530602996658,1.2265852222565579,1.072466262475489,ablation,07_retrained_combined200
24,1.9929241555342412,1.5336757706074187,0.9783748494098731,ablation,07_retrained_combined200
84,2.0669352326602346,1.4718957114072573,0.8411714102139678,ablation,07_retrained_combined200
20,1.9156001940721534,1.8010671487677912,1.0602574509664733,ablation,07_retrained_combined200
2,1.8202534804627315,1.2079721805269499,1.16330020920307,ablation,07_retrained_combined200
6,2.090733713492665,2.183625579909162,0.931659708291677,ablation,07_retrained_combined200
30,1.8956435842881778,1.4033945120183904,0.9783203494637438,ablation,07_retrained_combined200
47,2.1533268864760577,1.5913079129333683,0.6878660715959118,ablation,07_retrained_combined200
38,1.9415674514248693,2.068850117107457,0.9807617952177351,ablation,07_retrained_combined200
74,1.861024484693051,1.8617018383738986,0.9600351678905682,ablation,07_retrained_combined200
40,2.060880744645599,1.3120431302528615,1.0336163259415538,ablation,07_retrained_combined200
31,1.675491881742542,1.5517217268540031,0.8735928355739903,ablation,07_retrained_combined200
36,1.866825714090813,2.9930195870447296,0.9332544619012838,ablation,07_retrained_combined200
83,2.0192753507925225,1.3371545827213323,0.9628121343669201,ablation,07_retrained_combined200
5,1.977735602252584,1.106802944360585,0.9812122683064244,ablation,07_retrained_combined200
51,1.8689517972278438,1.6418996614287438,0.7687118493601425,ablation,07_retrained_combined200
34,1.9266980989941822,1.3350018064465843,1.0158748168850937,ablation,07_retrained_combined200
68,1.8643465108200963,1.158778774853108,1.0240791540230978,ablation,07_retrained_combined200
72,2.1009197885503212,1.166200417990209,0.8734796928607571,ablation,07_retrained_combined200
25,1.89421053224955,1.2310428578490336,0.8583020824825414,ablation,07_retrained_combined200
85,1.8690487846421227,1.3845858465891714,1.0848934345847008,ablation,07_retrained_combined200
7,1.866476800575859,2.66007164247375,0.9161514015489964,ablation,07_retrained_combined200
59,1.8766679993131894,1.2272316676336468,1.2189795231811194,ablation,07_retrained_combined200
8,1.7440259113318426,1.2112412099318048,0.981667017606043,ablation,07_retrained_combined200
4,2.180324808792557,1.7202609947239844,0.9032598622024334,ablation,07_retrained_combined200
117,1.7906204964809258,1.313310193202679,0.8766657843695614,ablation,07_retrained_combined200
88,2.192817121768872,1.6522984735228494,1.000501015443674,ablation,07_retrained_combined200
42,1.813891474786129,1.5386154507192933,0.9549344256463339,ablation,07_retrained_combined200
91,2.036461136096482,1.6736601901350328,0.9540835637114914,ablation,07_retrained_combined200
33,2.012022071941362,1.209647667201497,1.2366143171666186,ablation,07_retrained_combined200
63,2.0354737969365084,1.639009575501151,0.9612541774975458,ablation,07_retrained_combined200
118,2.0191631542520625,1.0836539814869648,1.0757758937539599,ablation,07_retrained_combined200
14,1.881931269425251,1.5478125204418487,0.9082092948617351,ablation,07_retrained_combined200
41,1.8250442619658909,1.1628284268259228,1.0974473021592066,ablation,07_retrained_combined200
45,1.7839128529454442,2.8369752424152943,1.0796324232441714,ablation,07_retrained_combined200
92,1.8372821732562934,1.356371947406565,0.9671451309776905,ablation,07_retrained_combined200
89,1.943637619536825,1.3231947705270708,1.0728401578335012,ablation,07_retrained_combined200
109,1.968248423402511,1.1899469465266554,0.8454989297077945,ablation,07_retrained_combined200
