id,mean_cc_gain,mean_cross_gain,mean_snr_power,zone,model
114,1.6416061311511883,2.9733231157917572,0.19405950322933024,ablation,03_combined200
46,1.7214584738387948,4.049348858527558,0.13532750365813895,ablation,03_combined200
19,1.4883696577807892,6.072543148865347,1.3187242720594006,ablation,03_combined200
37,1.5810315207964774,3.4039590896057725,3.0285921048314353,ablation,03_combined200
65,1.5648215051787728,4.023732199433356,0.5078145049280117,ablation,03_combined200
62,1.84754945907995,3.2855713946956726,0.7829636353178289,ablation,03_combined200
97,1.4698829022446442,2.938148267553102,2.678383807189845,ablation,03_combined200
0,1.6184684129469873,5.516642494846001,0.6427568930804504,ablation,03_combined200
79,1.7850052888190209,4.416072290164703,0.07679256048156828,ablation,03_combined200
12,1.6841439404997522,6.550069057877521,0.20549722892004701,ablation,03_combined200
99,1.4411235550545995,6.342167911631908,0.4659263731289732,ablation,03_combined200
21,1.6636628622005454,6.856558628245855,1.3427066323464987,ablation,03_combined200
112,2.052296785885299,4.562244558685329,0.529199388514646,ablation,03_combined200
67,1.954774014286431,5.717780371954052,2.907578417652414,ablation,03_combined200
113,1.571539230296492,5.6010758688916535,0.25671682998702255,ablation,03_combined200
55,1.8303867503772193,4.7566008565120566,0.7984438218366826,ablation,03_combined200
49,1.8101104802851964,4.1660331044485215,0.15600022577457323,ablation,03_combined200
77,1.5920608171229809,5.850297606402624,0.6353901757556687,ablation,03_combined200
101,1.7759453298575731,6.5936976311861795,0.9611606591988563,ablation,03_combined200
50,1.5379769306437239,3.5361048004137325,0.23336632148004238,ablation,03_combined200
27,1.8070330946336433,4.672276784247453,0.17489189011657916,ablation,03_combined200
87,1.6100473254963332,4.19645983873574,10.15467935769735,ablation,03_combined200
98,1.5072799378830049,3.510101082040036,1.697058045656123,ablation,03_combined200
28,1.6718773202583876,4.591437692743109,0.4518709542748984,ablation,03_combined200
29,1.4113854595490478,2.368693023048295,0.42579237856814417,ablation,03_combined200
71,1.9201706922682455,2.896353940018983,5.61756227729509,ablation,03_combined200
69,3.8978056959389904,2.012491156684724,0.45740822871898734,ablation,03_combined200
116,1.51757078975221,4.097729214772289,0.633139275942397,ablation,03_combined200
24,1.504412215744791,3.5386992366028367,1.2133518046015865,ablation,03_combined200
84,1.5858005731731288,2.4564053571007736,0.2178855795738197,ablation,03_combined200
20,1.641641898339921,3.1815795357948478,3.4507194486278396,ablation,03_combined200
2,1.4019440258018563,4.070245057948148,0.16686462382366934,ablation,03_combined200
6,1.6175785349586644,4.6949591859941755,2.0555436894653503,ablation,03_combined200
30,1.6431351884932055,2.7164229435859806,0.977596281426441,ablation,03_combined200
47,1.6155717997292534,5.674867264043327,1.5247995589600525,ablation,03_combined200
38,1.6667986741077854,6.348964412417593,0.5203471602371086,ablation,03_combined200
74,1.684286163601834,3.9754271321364816,2.6482004964182444,ablation,03_combined200
