id,mean_cc_gain,mean_cross_gain,mean_snr_power,zone,model
114,2.170988382637615,2.991579228972027,1.0476430791681697,ablation,11_vanende
46,2.3157200569339738,1.754907540128442,1.0193273583938727,ablation,11_vanende
19,2.4451900197014718,0.959546338177533,0.9074895657680379,ablation,11_vanende
37,1.7193565556717858,1.9784550685129285,1.0110503005642748,ablation,11_vanende
65,1.991304122759071,1.6181021206595243,0.9743620161695654,ablation,11_vanende
62,1.9679103324287304,2.593046990095953,0.9177507273529448,ablation,11_vanende
97,2.4282112045718947,2.688418548162857,0.8710878056606555,ablation,11_vanende
0,2.5556594899525025,2.0845628702643437,0.7802662310811384,ablation,11_vanende
79,2.1589674484279056,1.6081183114457702,1.040380611617101,ablation,11_vanende
12,2.5300836687737833,3.1844803990348685,0.754018219047367,ablation,11_vanende
99,1.919565650267969,1.4468591394147627,0.7869294093691075,ablation,11_vanende
21,2.2678107393625293,1.4749911005989997,0.6464193899848458,ablation,11_vanende
112,1.9974723746735137,2.0038076243397036,1.0099937881213688,ablation,11_vanende
67,2.164396530854084,1.271095547477913,1.1305849436823099,ablation,11_vanende
113,1.851375145547222,2.1501324045489647,0.7594492685425708,ablation,11_vanende
55,2.3305854905650003,3.9825208954986677,0.7330960020502355,ablation,11_vanende
49,2.210354676489851,3.421886558224255,0.89278290393115,ablation,11_vanende
77,2.306502492040644,1.6773106133120534,1.063903886635693,ablation,11_vanende
101,2.3095029720227407,3.416760286267149,0.6458764985960642,ablation,11_vanende
50,2.350598006320715,3.0849968616070162,0.8939125838739092,ablation,11_vanende
27,2.0928377540310747,1.37306717377815,0.9494917299904843,ablation,11_vanende
87,1.8561855753495653,1.119472008856416,0.8804889875891024,ablation,11_vanende
98,2.3284247815470733,1.4738410531511046,1.4439634007351494,ablation,11_vanende
28,2.176755465286566,1.381446697341276,0.8521076720393078,ablation,11_vanende
29,2.031503013285387,1.4721584676635264,1.0858714812553192,ablation,11_vanende
71,2.2556170497294987,1.705140854798615,0.49273612492694097,ablation,11_vanende
69,3.3749011270206237,1.7174225280857585,0.8443146340864149,ablation,11_vanende
116,2.1602610907478845,1.821645648869818,1.1066382175553402,ablation,11_vanende
24,1.9014097568082824,1.142652093093402,0.6100496994199275,ablation,11_vanende
84,1.9196125652959488,2.1805863239070615,0.5749679721087448,ablation,11_vanende
20,2.24261498822959,2.2903162329505067,1.1317787774401176,ablation,11_vanende
2,2.208196591310285,2.695757981768472,0.45559153412974157,ablation,11_vanende
6,2.396071600051284,1.9959382599343825,1.3395116290992846,ablation,11_vanende
30,2.2565286206913115,1.7447421635323266,0.8564002052972586,ablation,11_vanende
47,2.3791237883745304,2.2528258519009317,1.088202736813333,ablation,11_vanende
38,2.6438674992341333,2.5800390892361706,0.7616424568788505,ablation,11_vanende
74,2.3193822750426145,1.2310637009700842,1.155716652327803,ablation,11_vanende
40,2.631604546878769,1.2636162649581355,1.207963385311154,ablation,11_vanende
31,2.291351695243254,4.367526114880299,1.1156793536623515,ablation,11_vanende
36,1.9057403927539902,5.861175612572597,0.7410669319210472,ablation,11_vanende
83,1.732181307117378,1.7358814034528904,0.6310112458683248,ablation,11_vanende
5,1.6397979067636832,0.9867006191662188,1.0383031488399947,ablation,11_vanende
51,2.4701275369621496,1.1894963038663307,1.1172139553331257,ablation,11_vanende
34,2.7228906744675285,1.3927357626378032,0.6784583566638377,ablation,11_vanende
68,1.622976296036072,1.373265713901049,0.5410111848034198,ablation,11_vanende
72,2.0074365684281803,1.2473964673424205,0.8770809754712743,ablation,11_vanende
25,2.4066341767539656,1.3560866427965905,0.7408040771405221,ablation,11_vanende
85,2.3609427521583783,2.147687648194582,0.4358553585713062,ablation,11_vanende
7,2.2262101537722776,7.263389741021596,0.66474598646347,ablation,11_vanende
59,2.424516860975002,2.3084355054263614,1.1036337721409353,ablation,11_vanende
8,2.3218105799909936,1.4810901575253856,0.7954146743481665,ablation,11_vanende
4,1.9855021070119208,4.224715084342226,0.8524702700781829,ablation,11_vanende
117,2.296263802116186,2.0038101468166185,0.7644607752026451,ablation,11_vanende
88,2.4375290331373645,3.0402670259879754,1.257370609288363,ablation,11_vanende
42,2.2568479687906473,2.3611368764306992,1.1335855153939582,ablation,11_vanende
91,2.2321618237750767,2.916832006375775,1.0549065801984836,ablation,11_vanende
33,2.5806401528429057,1.7171943493022144,1.504078492445607,ablation,11_vanende
63,2.6139252566133075,1.7245591431564864,0.9767459801033584,ablation,11_vanende
118,2.3722685870928446,1.5621255715969695,1.4025403779795476,ablation,11_vanende
14,2.117632994043519,2.853196750408503,0.9986713758283762,ablation,11_vanende
41,2.6322453158773937,1.1056165802861178,0.9279434440997809,ablation,11_vanende
45,2.227755474338101,3.8475564018145385,0.3981055339947673,ablation,11_vanende
92,2.346527502326686,2.7704231314663916,0.7788796758302771,ablation,11_vanende
89,2.21717184074934,2.029276168848237,1.025315406630348,ablation,11_vanende
109,2.2153935560897606,1.7010924111521577,1.0097999792715477,ablation,11_vanende
48,2.0062222796317486,1.864036884989696,1.220511611483572,ablation,11_vanende
102,1.9155678647117391,1.8082153160117802,1.0404405986986969,ablation,11_vanende
56,2.2522173994274284,1.987344268143918,0.9827303157598145,ablation,11_vanende
81,2.1570197841023857,1.9107990816164981,0.4690677770412225,ablation,11_vanende
11,2.202187635029545,1.6700550698053434,0.5821603160609669,ablation,11_vanende
110,2.0108331265255517,2.4295683263811108,0.8528652809138575,ablation,11_vanende
103,2.5277924291555545,2.404021394129451,0.7793577847190856,ablation,11_vanende
