id,mean_cc_gain,mean_cross_gain,mean_snr_power,zone,model
114,1.941471065620648,4.053017800460565,0.34523943973490356,ablation,02_accumulation
46,1.7392872300411326,3.4943514202578534,1.0061757492481684,ablation,02_accumulation
19,1.7329583471357233,6.0004569107249655,0.07007502062825295,ablation,02_accumulation
37,1.889042513545619,5.963038448587937,14.539752211514978,ablation,02_accumulation
65,1.867578660894322,5.987164084421474,0.5034681668660524,ablation,02_accumulation
62,1.7878207027190656,3.0949109040908747,0.162486461280269,ablation,02_accumulation
97,1.864124580020641,3.492284261264083,13.003272230630131,ablation,02_accumulation
0,1.7844808418380613,6.507921429226806,1.5168523438776824,ablation,02_accumulation
79,1.8367841765915407,3.510623770315895,0.00898566368018334,ablation,02_accumulation
12,1.7703969577546097,7.496092786485988,0.9224995621036094,ablation,02_accumulation
99,1.6415490701357753,3.079430089811695,0.3205813864826909,ablation,02_accumulation
21,2.10590349941062,2.536235268736948,3.141558428940553,ablation,02_accumulation
112,1.9744529917868252,4.366719067336762,0.3543805332062806,ablation,02_accumulation
67,2.021285582608821,4.185604083361147,1.2984119402586503,ablation,02_accumulation
113,1.7209723099122969,5.99435568956006,0.22470948430585522,ablation,02_accumulation
55,2.0941342068578592,3.9668395304888624,1.3801159244346395,ablation,02_accumulation
49,1.7473443007517724,3.448413322921327,0.439119373409963,ablation,02_accumulation
77,1.9844076420939327,6.042666551604089,0.04240090411297134,ablation,02_accumulation
101,1.8418525082173105,4.482315812563975,0.6270837935768931,ablation,02_accumulation
50,1.6087461131828378,4.267480375986383,2.5790347002131466,ablation,02_accumulation
27,1.9560226822170577,4.492733345270482,0.4232954845063166,ablation,02_accumulation
87,1.7991381856115805,2.804261803339646,3.8461587666649453,ablation,02_accumulation
98,1.7798735028793946,3.385564555638056,1.8957226808754852,ablation,02_accumulation
28,1.802333219759874,5.501849144813632,1.3385862695952053,ablation,02_accumulation
29,1.5226601167343443,3.5681497579304833,0.5644270777018578,ablation,02_accumulation
71,1.876568869512449,2.3924798486817536,5.542361162701864,ablation,02_accumulation
69,4.242127127010458,2.3681655416953644,0.6195851463486699,ablation,02_accumulation
116,1.674309877726189,6.3168363985563785,2.1562105487376644,ablation,02_accumulation
24,1.6869165382145752,3.788638081543367,1.8894737269577486,ablation,02_accumulation
84,1.7038981539633773,4.152816645159472,0.08286489383144015,ablation,02_accumulation
20,1.6174660190617896,3.2862098605314563,2.837512499994526,ablation,02_accumulation
2,1.7742438062374533,5.908428297055627,0.012090424429463165,ablation,02_accumulation
6,1.9159020342618813,5.837026154724825,0.6470798864729749,ablation,02_accumulation
30,1.9454334535604965,3.9876408608587535,0.3072357902045394,ablation,02_accumulation
47,2.006406135479813,4.32444241693439,0.7085489872139891,ablation,02_accumulation
38,1.6503351338493968,4.394936825761323,0.8150534949515542,ablation,02_accumulation
74,1.7356427421597735,6.496073217665897,17.63673011058504,ablation,02_accumulation
40,1.9238158176068356,3.6332045350157274,0.4133486143740887,ablation,02_accumulation
31,1.6323575728596502,2.0919066393451686,1.4292818081915897,ablation,02_accumulation
36,1.5899060743357405,5.227420591733719,0.08999953883136676,ablation,02_accumulation
83,1.8379472702058002,4.508856549811564,0.05580011720299942,ablation,02_accumulation
5,2.0644045665085473,4.639402329796625,0.2721147146773797,ablation,02_accumulation
51,1.7597500713874055,7.023134336295383,0.7959677942431342,ablation,02_accumulation
34,1.8242226053772062,4.581018500304454,0.18819511607813533,ablation,02_accumulation
68,1.6532197952830212,3.466321592096105,9.20404978331694,ablation,02_accumulation
72,1.9649739849437977,3.0548319815575913,0.13563899684164507,ablation,02_accumulation
25,1.763456937961624,4.334099037495227,0.598479780415856,ablation,02_accumulation
85,1.9138925129617341,2.4610943279643687,1.3426569714500194,ablation,02_accumulation
7,1.844743488337101,4.823116937292223,0.18061861518829406,ablation,02_accumulation
59,1.9103252707418623,4.952196897003777,0.4932818370376207,ablation,02_accumulation
8,2.0023083549777687,3.325518771815423,15.392205694221364,ablation,02_accumulation
4,1.7482924410580225,6.483379369929931,0.7653020352126646,ablation,02_accumulation
117,1.9456021852644678,3.168192024417095,0.1486427331584472,ablation,02_accumulation
88,1.8300660869457395,7.065076023768954,1.3922648827990949,ablation,02_accumulation
42,1.8063602519678752,2.957542500762927,0.38568003052424216,ablation,02_accumulation
91,1.6474993272939904,4.7786835249040935,1.0278429806926852,ablation,02_accumulation
33,1.777189950311815,4.08812602378652,3.930412982337642,ablation,02_accumulation
63,2.010207442946137,2.58923881528948,0.15215066678003852,ablation,02_accumulation
118,1.821166527177155,3.3015596607060944,1.8785188537757922,ablation,02_accumulation
14,1.7595984193003935,3.6659962126920203,1.3492159936045607,ablation,02_accumulation
41,1.9526721008492942,2.658194862196835,0.13090481776416638,ablation,02_accumulation
45,1.7190951976308313,6.310403553709334,0.3618609892677089,ablation,02_accumulation
92,1.863324522045978,2.530636676572761,2.1496813484547017,ablation,02_accumulation
89,1.660555207588061,4.347739871538334,1.116275049329065,ablation,02_accumulation
109,1.9540146361635693,5.0123445487585085,10.03821945639445,ablation,02_accumulation
48,1.755402573935963,2.942074658681783,0.24829491892094843,ablation,02_accumulation
102,1.850523226695105,5.289701475180312,1.0667933467342403,ablation,02_accumulation
56,2.0971462983636395,3.8315356103607656,0.11766734729192184,ablation,02_accumulation
81,1.9846000068006842,2.715857398740388,1.412090726428552,ablation,02_accumulation
11,2.0599499325081583,3.252066629310606,0.10993205377545065,ablation,02_accumulation
110,2.0820134331301032,3.780982027821902,17.885206467255543,ablation,02_accumulation
103,1.9468139134553204,4.392998080180332,1.186014822652693,ablation,02_accumulation
115,1.7205294375766946,6.104748810202973,0.14599160617218923,ablation,02_accumulation
60,1.9252111176586326,3.926651976777132,1.1346859975718655,ablation,02_accumulation
26,1.6321430460089978,5.617386837651038,0.12001801042304953,ablation,02_accumulation
93,1.9209034394922546,4.943640422844617,0.0655723488811641,ablation,02_accumulation
17,1.8321059894932836,5.015074091714518,0.10106117563732119,ablation,02_accumulation
119,1.809752703650377,3.307118782140664,0.15540988930969651,ablation,02_accumulation
35,1.8703940767632694,6.036339924603278,0.14221823294160943,ablation,02_accumulation
52,1.934866914376348,2.6590375480750916,0.07116402059809336,ablation,02_accumulation
10,1.9085344048472899,2.73532187127234,0.2718590529016955,ablation,02_accumulation
57,1.8809228189777478,3.6885112772226636,2.6193160258199293,ablation,02_accumulation
18,1.8842303224390773,3.3193634394179314,2.122144501804509,ablation,02_accumulation
106,2.0114008426892376,5.812326385859253,0.24972341365112394,ablation,02_accumulation
3,1.5585601667987667,3.6237454265381004,2.9911547028942107,ablation,02_accumulation
105,1.8252259640453112,5.3937178093552625,1.3263610498053158,ablation,02_accumulation
32,1.7332920313789348,6.25664731365409,2.5259999082456512,ablation,02_accumulation
66,1.5168366662447657,3.8291412614123606,2.61158345465032,ablation,02_accumulation
80,1.9443334059298842,8.327552126495286,0.0915084333519521,ablation,02_accumulation
1,1.9534979177828327,5.0155867955858895,0.7787738947270733,ablation,02_accumulation
82,2.044881561984434,3.4581826993208034,24.309384339248073,ablation,02_accumulation
73,1.8759343109386009,5.4338845820023005,0.4436502629511861,ablation,02_accumulation
44,1.5065931486352757,7.956344419222033,1.5811753725512963,ablation,02_accumulation
76,1.7425414854463235,2.4784156134153625,0.30216674374079433,ablation,02_accumulation
64,1.8233214385290304,8.217283925443294,0.37586607172526215,ablation,02_accumulation
15,1.757143147521824,7.719481198363786,0.5578425375289868,ablation,02_accumulation
104,1.8891510694444098,2.372610258907108,0.05352585055235825,ablation,02_accumulation
13,1.566670219536777,2.160350328939684,0.11228702068935338,ablation,02_accumulation
96,2.1758958978277976,3.3418733083403844,0.022626146701221355,ablation,02_accumulation
70,1.9261049815591078,2.658915903519236,1.6579030268714137,ablation,02_accumulation
100,1.837759816727265,5.084099389406338,0.11103906508047405,ablation,02_accumulation
107,1.8055900020414537,5.078218982136696,0.4513545666158271,ablation,02_accumulation
111,1.8298725625959609,2.517783768253852,3.4524284945496597,ablation,02_accumulation
75,3.946679577082135,2.884774884535101,23.706055575448175,ablation,02_accumulation
9,1.7894593994862142,3.1463872679377602,2.966446742463408,ablation,02_accumulation
43,1.829451513368408,4.161458996436957,3.516097481849071,ablation,02_accumulation
16,1.718055306258335,2.951524602663322,0.18200853913305368,ablation,02_accumulation
78,1.7172864119856386,3.3866877251626435,0.4203047377325645,ablation,02_accumulation
54,2.375106250032096,6.401769011691645,2.22355550841905,ablation,02_accumulation
39,1.7519599372910961,2.2615282220014667,0.13895191461300227,ablation,02_accumulation
61,1.855704219630125,4.945807075610153,3.7458500135049313,ablation,02_accumulation
22,1.6514287421076381,6.552094939227664,1.7019913924972803,ablation,02_accumulation
108,1.9391696088845563,5.430103092325884,0.8725483669534244,ablation,02_accumulation
86,1.903040611241994,3.5604071695924,0.031467079311351565,ablation,02_accumulation
94,1.8201825440365365,5.491667996704109,0.6692188019583973,ablation,02_accumulation
90,1.6236108796574953,3.981609912118154,0.6257886914680222,ablation,02_accumulation
95,1.8725080487739008,2.3367638333057026,2.2886557885120373,ablation,02_accumulation
58,1.7001945335590243,3.926122517640034,0.5992404821994646,ablation,02_accumulation
23,2.217229192366755,3.8278114629884605,0.10311280154714564,ablation,02_accumulation
53,1.6764700188705288,4.717825560530509,0.05142916145091998,ablation,02_accumulation
65,1.8537506892144637,4.092197639517862,11.78076205942627,accumulation,02_accumulation
116,2.5241732434878927,3.04992330978574,12.206074105671028,accumulation,02_accumulation
118,2.562736108573425,4.941884413565579,65.62736504275905,accumulation,02_accumulation
48,2.4642868157637614,5.56672999351327,693.0043966681096,accumulation,02_accumulation
111,3.51492897753389,3.8830308026978986,15.417977516108403,accumulation,02_accumulation
93,1.8241114889288066,4.454395940988424,0.15268236785906045,accumulation,02_accumulation
75,2.7707679081551215,6.533288437163306,194.66357480988398,accumulation,02_accumulation
39,1.919642084949396,4.621783539318423,4.9321742781614555,accumulation,02_accumulation
83,3.2190439290061392,3.503005895476344,86.56855446552949,accumulation,02_accumulation
53,1.8369719806929212,3.010845983981941,4.994668246540768,accumulation,02_accumulation
69,2.2288567137344386,4.23770270314482,0.7811350194538698,accumulation,02_accumulation
22,2.1253656612150627,5.252663865469684,31.580571496433613,accumulation,02_accumulation
86,1.904954600672463,3.0016323167730135,0.16347161739902127,accumulation,02_accumulation
67,1.7406001989493638,3.6623731902938412,2.7180583673879104,accumulation,02_accumulation
1,1.615564686499359,2.4896534117958136,4.88570718220691,accumulation,02_accumulation
74,2.6892571174856856,5.42545656939439,565.3733732467356,accumulation,02_accumulation
85,1.986306344568121,3.4148719856543446,0.21858509714614924,accumulation,02_accumulation
59,2.609552693236642,4.070760628007714,13.849456527414755,accumulation,02_accumulation
72,1.7199857280535356,3.115844480984597,0.45113729554174636,accumulation,02_accumulation
78,2.370047510666769,4.812616280664081,1.712595568927027,accumulation,02_accumulation
45,2.328823196500693,4.681100167923343,0.22773242720029493,accumulation,02_accumulation
49,2.0867911447552396,4.545880779071232,0.127984755406215,accumulation,02_accumulation
42,2.214806187120792,3.3742438911718686,55.33123206410361,accumulation,02_accumulation
29,1.8819240840032023,5.9380380553817,10.96538102294944,accumulation,02_accumulation
13,3.5837079561358722,4.387049799235649,839.7258629265401,accumulation,02_accumulation
36,3.2259330308557237,4.2451589637548865,0.17872304639477635,accumulation,02_accumulation
21,1.961110188112801,4.239787485755639,15.584692028211373,accumulation,02_accumulation
88,1.9382452832000556,3.0483604653421446,3.4893880027201543,accumulation,02_accumulation
76,1.4503835631841948,4.600072233640453,0.30497421079160253,accumulation,02_accumulation
79,1.8255443242639948,3.816167117653831,31.232140742705496,accumulation,02_accumulation
117,1.807882760628494,4.934970849611628,23.382515252991748,accumulation,02_accumulation
63,2.0035742214327175,2.0175240497315943,0.21548163527650324,accumulation,02_accumulation
